comment_text,user_id,date_created,num_likes,num_replies,source,clean_comment,evidence_labels,is_evidence
"I have also spent hours trying to resolve a simple problem. I simply want to review my mobile phone bill online. All that comes up is my land line and my WIFI information. I've been given 7 numbers to call today. And three yesterday. Not one person can help, all claiming it is some else's problem. I'm ready to switch carriers.",pfbid0BHyyT9KGN9jLQTkZ91mzGq8nChCYLUotQWTkokRjMwM28q2LhKWa9uK8VqWAQVuil,"""2023-02-14T23:05:20.000Z""",0,2,facebook,i have also spent hours trying to resolve a simple problem i simply want to review my mobile phone bill online all that comes up is my land line and my wifi information ive been given numbers to call today and three yesterday not one person can help all claiming it is some elses problem im ready to switch carriers,"['toxic', 'harassment']",1
thoughts on s&p500 (top20) on t212,Sri,"""2024-12-11T17:27:50.000Z""",0,0,tiktok,thoughts on sp top on t,[],0
Join us in wishing @NoahEagle15 a happy birthday! 🎂,Bro███ynN███,"""2024-12-11T16:33:04.000Z""",226,11,twitter,join us in wishing noaheagle a happy birthday,[],0
"Family living on sailboat plan to spend minimalist Christmas at sea with fresh fish, seashell gifts",nyp███,"""2024-12-15T15:09:02.000Z""",112,49,twitter,family living on sailboat plan to spend minimalist christmas at sea with fresh fish seashell gifts,['explicit_minor'],1
Love this company friendly and very caring.,pfbid0SbkaGdZD5eWG3trAjFB2strDZc4TGKcyWorVZ2VyaSoVdwdgmTkY4ERBomNwj8UQl,"""2024-06-24T12:41:25.000Z""",0,0,facebook,love this company friendly and very caring,[],0
😍😍😍😍😍,jan███ady███,2024-01-29T18:59:51.000Z,2,1,instagram,,,0
Thanks of our painho Marcos Palmeira 🥰 #Melhoresdoano #Domingão,tvg███o,"""2024-12-15T23:05:55.000Z""",170,6,twitter,thanks of our painho marcos palmeira melhoresdoano domingo,[],0
"""It was a really good team performance and good to bounce back from the last few weeks."" 🗣️

Lucas reflects on his first @premierleague start and our win against Southampton 🙌",Spu███ffi███l,"""2024-12-15T22:13:12.000Z""",1553,22,twitter,it was a really good team performance and good to bounce back from the last few weeks lucas reflects on his first premierleague start and our win against southampton,[],0
Happy birthday to all of you!!! Especially you Tyler☺️,pfbid0EEtyYKUZGJd3JjjjbU2fokyDV4qQAKTG7iS9ksqVEGTHdiE117WeEZaqmqui9V6nl,"""2024-09-14T00:17:40.000Z""",0,0,facebook,happy birthday to all of you especially you tyler,[],0
Congratulations! 🙌,the███lgi███ich██████,2024-11-12T23:05:47.000Z,1,1,instagram,congratulations,[],0
"During this Sunday's WW (15), the philosopher and writer Denis Lion Rosenfield stated that President Luiz Inácio Lula da Silva's Workers Party (PT) needs to dialogue with society in general to be competitive in the 2026 presidential elections.",CNN███sil███,"""2024-12-16T02:25:28.000Z""",19,5,twitter,during this sundays ww the philosopher and writer denis lion rosenfield stated that president luiz incio lula da silvas workers party pt needs to dialogue with society in general to be competitive in the presidential elections,[],0
"Stop installing games I never asked for during your ""Security updates""",pfbid0UWGmfjM8bJCy4u1SqhPkw8JVwzdvsAw6uVBDLB2jcJFn9rmiH4crcMRbp5uMpMq9l,"""2024-01-18T11:38:01.000Z""",0,1,facebook,stop installing games i never asked for during your security updates,"['toxic', 'harassment']",1
God willing 🔥😍,ama███366███,2022-03-16T20:50:59.000Z,1,1,instagram,god willing,[],0
what happened?,Tom███Per███al █████████,"""2024-10-08T19:22:45.000Z""",0,3,tiktok,what happened,[],0
😁,Cbs███ Ch███sbc███,"""2024-11-16T10:37:02.000Z""",0,0,tiktok,,,0
Define unrealised,raf,"""2024-09-19T19:33:14.000Z""",0,0,tiktok,define unrealised,['misinformation'],1
Love the frosty eyes!  So pretty!,kla███r63███,2024-11-13T00:20:41.000Z,1,1,instagram,love the frosty eyes so pretty,[],0
Super,100061759943458,"""2022-11-30T12:56:29.000Z""",0,0,facebook,super,[],0
💯 100 Competitive Appearances for @LeonBalogun today 💪,Ran███sFC███,"""2024-12-15T14:26:10.000Z""",1631,13,twitter,competitive appearances for leonbalogun today,[],0
I am thankful for the new install Logan and Ricky did in my home. I enjoy the cool air of course but I feel better leaving my pups while I am away knowing they are comfortable.,pfbid0dGD56LcvSNJ9JGvA19Lnqp1kQbVrFh9w6KQNiBy69q3YMcexH3Ub67s6fMw8oYUhl,"""2024-07-03T17:16:37.000Z""",0,1,facebook,i am thankful for the new install logan and ricky did in my home i enjoy the cool air of course but i feel better leaving my pups while i am away knowing they are comfortable,[],0
You forgot “page me”,pfbid02LCsco9aQudjpFwcmyEyx933D4oipFKq6Gwy25fa7WNNcgdu545sVkezcrUnXgzhcl,"""2024-01-12T02:22:24.000Z""",0,0,facebook,you forgot page me,[],0
"Yes, they have become very transparent in their views and dump them when you can!!!  They are not serving their customers.",pfbid0mzWMmua6Mtv5sdtjn7zBptRJ8ECdQGZA7GvSXs75BWmXy9EyT9rHEBuH98gkMkAil,"""2023-02-23T05:45:10.000Z""",0,2,facebook,yes they have become very transparent in their views and dump them when you can they are not serving their customers,['toxic'],1
Thank you Paul Wheeler 🙏,Tay███,"""2024-07-31T19:53:26.000Z""",0,1,tiktok,thank you paul wheeler,[],0
"The creativity of God, may God bless you",jnj███555███,2024-08-18T10:41:13.000Z,1,1,instagram,the creativity of god may god bless you,[],0
"AT&T Business IS THE ABSOLUTE WORST! Warning to consumers: DO NOT DO ANYTHING OVER THE PHONE. THEY WILL SCAM YOU.

Back in October, I had called about some questions I had with my account. I was talked into getting 2 new phones- I would trade in my iPhone 12 for an iPhone 15Pro and because my husbands phone had cracked, we were getting an iPhone 13 for him for $0.99. The first thing that happened, the sales guy never did something on the ATT end for my trade in. I spent literal hours on the phone with ATT multiple times and FINALLY was able to get my phone traded in. However, for my husbands phone we were being charged $17.50 instead of the $0.05/ month (the $0.99 divided into monthly costs). I called a few times about it and each time I was told that yes, that is the promotion and I had to wait 3 billing cycles for the account to catch up to the $0.05/month instead of the $17.50/month. So on the third billing cycle it wasn’t fixed. I called and they told me because it had been three billing cycles they couldn’t remove it. The person I spoke with requested a $630 credit for the iPhone 13 (which is what I would be charged over the course of the installment payments), because they can’t remove the $17.50/ month off of my bill. It was approved while I was on the phone with her. She had told me that it would hit my account in 24 hours. 

I have been a customer for years. This is the messiest customer service experience I’ve ever had. I have NEVER had such a large business lie to me continuously and continuously mess up my account. The phone calls are all recorded, there needs to be an investigation. I will be filing a complaint with the FTC. I have been patient and understanding, but I’m done. This is not how paying customers, should be treated.

Here is the hilarious response from AT&T Business. Save yourself the headache and go with Verizon. 

“Nichole, I had my team look into your husband's line concerns. Here are the findings, They did not put his line on the 2-year commitment which would have been 99 cents for the device, but they did not inform you that if you were on that then your rate plan for the line would have jumped from $30 to $55 for the 2 years and that would have been a total of an extra 25 dollars for 24 months and a total of $600.00. They put his line on the installment plan for $17.50 for the 36 months for the device and the plan stays the same at $30, so he is paying a total of $630 we can give the difference of 30 dollars as a credit. Please let me know if you have any other questions. -Lisa”",pfbid02jkyxJKZDt4LRjFXvZ77jkYEgsXWWv7F8vh4jwrgypWvfg6mj7PA7GR9aJYM2cnnnl,"""2024-01-05T21:45:50.000Z""",0,0,facebook,att business is the absolute worst warning to consumers do not do anything over the phone they will scam you back in october i had called about some questions i had with my account i was talked into getting new phones i would trade in my iphone for an iphone pro and because my husbands phone had cracked we were getting an iphone for him for the first thing that happened the sales guy never did something on the att end for my trade in i spent literal hours on the phone with att multiple times and finally was able to get my phone traded in however for my husbands phone we were being charged instead of the month the divided into monthly costs i called a few times about it and each time i was told that yes that is the promotion and i had to wait billing cycles for the account to catch up to the month instead of the month so on the third billing cycle it wasnt fixed i called and they told me because it had been three billing cycles they couldnt remove it the person i spoke with requested a credit for the iphone which is what i would be charged over the course of the installment payments because they cant remove the month off of my bill it was approved while i was on the phone with her she had told me that it would hit my account in hours i have been a customer for years this is the messiest customer service experience ive ever had i have never had such a large business lie to me continuously and continuously mess up my account the phone calls are all recorded there needs to be an investigation i will be filing a complaint with the ftc i have been patient and understanding but im done this is not how paying customers should be treated here is the hilarious response from att business save yourself the headache and go with verizon nichole i had my team look into your husbands line concerns here are the findings they did not put his line on the year commitment which would have been cents for the device but they did not inform you that if you were on that then your rate plan for the line would have jumped from to for the years and that would have been a total of an extra dollars for months and a total of they put his line on the installment plan for for the months for the device and the plan stays the same at so he is paying a total of we can give the difference of dollars as a credit please let me know if you have any other questions lisa,"['toxic', 'misinformation', 'harassment']",1
Why only £10 a day,R3v███eVi███,"""2024-10-14T15:56:43.000Z""",1,3,tiktok,why only a day,['explicit_minor'],1
Are you able to transfer your funds from one broker to another and keep whilst keeping the same prices at which you originally bought those funds?,tha███san███,"""2024-06-19T14:10:58.000Z""",1,2,tiktok,are you able to transfer your funds from one broker to another and keep whilst keeping the same prices at which you originally bought those funds,[],0
The best.,mim███lif███yyl███,2024-11-15T19:50:22.000Z,1,1,instagram,the best,[],0
Can I transfer some of the funds from my S&S ISA to my LISA?,app███ser███848███,"""2024-10-10T21:35:21.000Z""",1,1,tiktok,can i transfer some of the funds from my ss isa to my lisa,[],0
Criminal organization.  They have turned into a corporation of scams.,pfbid0PtpKkAMyB5ZVZVo8FrsxD618WPaHEzb6HQNSWVG9QXHfEKb6pqJqZLwf7QQi5Dxml,"""2023-03-23T13:20:17.000Z""",0,2,facebook,criminal organization they have turned into a corporation of scams,['toxic'],1
"❤️🔥👏👏 May God protect you with the sweet voice, O Lord, Amen",ren███lo,2024-06-18T19:18:43.000Z,1,1,instagram,may god protect you with the sweet voice o lord amen,[],0
"I made $82,000 in 7 days investing in trading @PAULWHEELERFX start your investment to make a change",kar███,"""2024-08-07T15:55:35.000Z""",0,0,tiktok,i made in days investing in trading paulwheelerfx start your investment to make a change,[],0
"Warns that it's her! @ehagabz, competing in the 'Revelation of the Year' category, has already reached #Melhoresdoano! #Sunday",tvg███o,"""2024-12-15T19:33:17.000Z""",174,2,twitter,warns that its her ehagabz competing in the revelation of the year category has already reached melhoresdoano sunday,[],0
"What will Donald trump winning the election mean for the medium term, 1-3 years?",owl███4,"""2024-11-06T20:14:04.000Z""",1,4,tiktok,what will donald trump winning the election mean for the medium term years,[],0
